"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"customdeque.ArrayDequePerformanceTest.iteratorConsumption","avgt",1,3,59277.309984,4039.735234,"ns/op",80000
"customdeque.ArrayDequePerformanceTest.iteratorConsumption","avgt",1,3,66223.551188,6904.888604,"ns/op",90000
"customdeque.ArrayDequePerformanceTest.iteratorConsumption","avgt",1,3,74166.173303,14783.171479,"ns/op",100000
"customdeque.ArrayDequePerformanceTest.offer","avgt",1,3,31566.852762,1817.795005,"ns/op",10000
"customdeque.ArrayDequePerformanceTest.offer","avgt",1,3,57415.584024,8761.287072,"ns/op",20000
"customdeque.ArrayDequePerformanceTest.offer","avgt",1,3,85613.438745,15567.482849,"ns/op",30000
"customdeque.ArrayDequePerformanceTest.offer","avgt",1,3,191290.122990,722128.555927,"ns/op",40000
"customdeque.ArrayDequePerformanceTest.offer","avgt",1,3,158991.054767,169466.258867,"ns/op",50000
"customdeque.ArrayDequePerformanceTest.offer","avgt",1,3,178064.594932,36034.494664,"ns/op",60000
"customdeque.ArrayDequePerformanceTest.offer","avgt",1,3,205358.153487,107859.459781,"ns/op",70000
"customdeque.ArrayDequePerformanceTest.offer","avgt",1,3,259876.314028,546992.279281,"ns/op",80000
"customdeque.ArrayDequePerformanceTest.offer","avgt",1,3,271562.577117,105441.096223,"ns/op",90000
"customdeque.ArrayDequePerformanceTest.offer","avgt",1,3,288210.410522,86709.522524,"ns/op",100000
"customdeque.ArrayDequePerformanceTest.offerFirst","avgt",1,3,36688.944663,59650.394834,"ns/op",10000
"customdeque.ArrayDequePerformanceTest.offerFirst","avgt",1,3,71906.760049,23407.502766,"ns/op",20000
"customdeque.ArrayDequePerformanceTest.offerFirst","avgt",1,3,118226.547868,61302.447421,"ns/op",30000
"customdeque.ArrayDequePerformanceTest.offerFirst","avgt",1,3,164392.967029,16834.544615,"ns/op",40000
"customdeque.ArrayDequePerformanceTest.offerFirst","avgt",1,3,225590.611057,309349.450306,"ns/op",50000
"customdeque.ArrayDequePerformanceTest.offerFirst","avgt",1,3,244458.153132,27727.108103,"ns/op",60000
"customdeque.ArrayDequePerformanceTest.offerFirst","avgt",1,3,267803.776172,90516.653939,"ns/op",70000
"customdeque.ArrayDequePerformanceTest.offerFirst","avgt",1,3,311085.883674,107346.167654,"ns/op",80000
"customdeque.ArrayDequePerformanceTest.offerFirst","avgt",1,3,366874.518145,281077.347258,"ns/op",90000
